cik,ticker,title
1430306,TNXP,Tonix Pharmaceuticals Holding Corp.
1169034,BHV,BLACKROCK VIRGINIA MUNICIPAL BOND TRUST
1590695,TLCC,"TWINLAB CONSOLIDATED HOLDINGS, INC."
1703647,FREQ,"Frequency Therapeutics, Inc."
1397183,IVDA,"Iveda Solutions, Inc."
1034760,WYY,WIDEPOINT CORP
1022505,SDCH,"SideChannel, Inc."
744825,AMS,AMERICAN SHARED HOSPITAL SERVICES
1081745,INLX,"INTELLINETICS, INC."
1815021,BQ,Boqii Holding Ltd
320017,LSTA,"LISATA THERAPEUTICS, INC."
1442620,RCON,"Recon Technology, Ltd"
1168981,LVRLF,CordovaCann Corp.
1629205,IVBT,Innovation1 Biotech Inc.
1842952,CNTX,Context Therapeutics Inc.
1782309,EDTK,Skillful Craftsman Education Technology Ltd
1410428,XWEL,"XWELL, Inc."
1310527,QSAM,"QSAM Biosciences, Inc."
1009922,NSFDF,NXT Energy Solutions Inc.
1712762,BIAF,"bioAffinity Technologies, Inc."
1589061,GYRO,"Gyrodyne, LLC"
1825875,RAYA,Erayak Power Solution Group Inc.
1877939,CTM,"Castellum, Inc."
1173204,CNVS,Cineverse Corp.
1311673,YTFD,"Yale Transaction Finders, Inc."
1810031,FRLN,Freeline Therapeutics Holdings plc
278165,OMQS,OMNIQ Corp.
1084133,RLBD,"Real Brands, Inc."
1781983,APRE,"Aprea Therapeutics, Inc."
1379006,NNVC,"NANOVIRICIDES, INC."
1582249,RASP,Rasna Therapeutics Inc.
1776067,OCG,Oriental Culture Holding LTD
1939965,BREA,Brera Holdings PLC
1824893,SRZN,"Surrozen, Inc./DE"
1839360,FAZE,FaZe Holdings Inc.
1352952,CNFN,CFN Enterprises Inc.
1265521,TRFE,Trustfeed Corp.
793628,CHNR,CHINA NATURAL RESOURCES INC
1813191,AUCUF,Inflection Resources Ltd.
1898766,TPET,Trio Petroleum Corp.
1105101,GIGM,GIGAMEDIA Ltd
1815566,IFBD,"Infobird Co., Ltd"
1820630,PTRAQ,Proterra Inc
1887673,WLDS,Wearable Devices Ltd.
34285,RLBY,RELIABILITY INC
1196298,NEPH,NEPHROS INC
1444192,ACST,Acasti Pharma Inc.
826253,AUSI,AURA SYSTEMS INC
1443863,BICX,BioCorRx Inc.
1730869,EBZT,"Everything Blockchain, Inc."
1718939,IDAI,T Stamp Inc
1687451,ZKIN,"ZK International Group Co., Ltd."
1826376,GSUN,Golden Sun Education Group Ltd
1398453,XIN,"Xinyuan Real Estate Co., Ltd."
1444839,BRVO,Bravo Multinational Inc.
1384437,CSKL,CATSKILL HUDSON BANCORP INC
1509646,FENG,Phoenix New Media Ltd
1595527,NYC,American Strategic Investment Co.
1684888,GFGSF,GFG Resources Inc.
1438461,ELRE,Yinfu Gold Corp.
1510518,GFOO,Genufood Energy Enzymes Corp.
1855509,VEEE,"Twin Vee PowerCats, Co."
1175596,AXREF,AMARC RESOURCES LTD
1522860,AFIB,"Acutus Medical, Inc."
1436229,BTCS,BTCS Inc.
12239,DOMH,Dominari Holdings Inc.
1191070,BNOX,BIONOMICS LIMITED/FI
1698022,FMFG,"Farmers & Merchants Bancshares, Inc."
1140215,REED,"REED'S, INC."
1956744,SRM,"SRM Entertainment, Inc."
1502292,CNFR,"Conifer Holdings, Inc."
1080319,ELYS,"Elys Game Technology, Corp."
1814215,BURU,"Nuburu, Inc."
1781397,EEIQ,EpicQuest Education Group International Ltd
1593549,NUGN,"Livento Group, Inc."
1805526,JNVR,Janover Inc.
1893448,SGE,"Strong Global Entertainment, Inc."
832489,GOVX,"GeoVax Labs, Inc."
1427925,ACRX,ACELRX PHARMACEUTICALS INC
1864943,FGI,FGI Industries Ltd.
1383088,CYCA,CYTTA CORP.
1642159,SIGY,"Sigyn Therapeutics, Inc."
1939365,IVP,"INSPIRE VETERINARY PARTNERS, INC."
1446159,POAI,Predictive Oncology Inc.
351789,ELSE,ELECTRO SENSORS INC
1611842,PYPD,PolyPid Ltd.
1841330,KTTA,Pasithea Therapeutics Corp.
1017655,PAYD,PAID INC
1769768,EJH,E-Home Household Service Holdings Ltd
1205922,VCNX,"VACCINEX, INC."
1759136,BHAT,Blue Hat Interactive Entertainment Technology
1355736,AVCRF,Avricore Health Inc.
1161814,KIQ,KELSO TECHNOLOGIES INC
908259,OTLC,"Oncotelic Therapeutics, Inc."
1715611,BMMJ,BODY & MIND INC.
1402479,MDVL,"MedAvail Holdings, Inc."
1902794,MGOL,MGO Global Inc.
1296484,TOPS,TOP SHIPS INC.
1901305,FRZA,"Forza X1, Inc."
1792554,EQMEF,Equity Metals Corp
1684425,PETZ,"TDH Holdings, Inc."
1755058,ATIF,ATIF Holdings Ltd
1739426,RVLP,RVL Pharmaceuticals plc
1566044,VYNE,VYNE Therapeutics Inc.
1393772,BUDZ,"WEED, INC."
1437517,CLOQ,"CYBERLOQ TECHNOLOGIES, INC."
1347652,CORR,"CorEnergy Infrastructure Trust, Inc."
1725332,ALAR,Alarum Technologies Ltd.
1014763,AIMD,"Ainos, Inc."
1680139,HLYK,HealthLynked Corp
1899658,WLGS,"WANG & LEE GROUP, Inc."
933738,ENG,ENGLOBAL CORP
736012,INTZ,INTRUSION INC
1602078,NMRD,Nemaura Medical Inc.
1326706,NAOV,"NanoVibronix, Inc."
1701261,FAMI,"Farmmi, Inc."
1532346,BCEL,"Atreca, Inc."
1776197,AKU,AKUMIN INC.
1786511,FRES,Fresh2 Group Ltd
1750106,AEI,Alset Inc.
1487798,ECTM,ECA Marcellus Trust I
1718224,BTBD,"BT Brands, Inc."
1817511,SOPA,SOCIETY PASS INCORPORATED.
1756499,MCLD,mCloud Technologies Corp.
1591890,FGF,"FG Financial Group, Inc."
919567,RCG,"RENN Fund, Inc."
1468929,NXGL,"NEXGEL, INC."
1035354,ELOX,"Eloxx Pharmaceuticals, Inc."
1941500,MWG,Multi Ways Holdings Ltd
1463978,BKUCF,BLUE SKY URANIUM CORP.
1836875,NVVE,Nuvve Holding Corp.
319016,FZMD,"Fuse Medical, Inc."
1559356,IMUN,"Immune Therapeutics, Inc."
1539778,RAYT,RAYONT INC.
1438943,MLCT,"MALACHITE INNOVATIONS, INC."
1026662,CLWT,EURO TECH HOLDINGS CO LTD
1846715,WAVE,Eco Wave Power Global AB (publ)
7623,ARTW,ARTS WAY MANUFACTURING CO INC
1802749,ZEV,"Lightning eMotors, Inc."
1534248,CMMB,Chemomab Therapeutics Ltd.
1113423,AEZS,Aeterna Zentaris Inc.
1817004,EZFL,EzFill Holdings Inc
1421289,LVVV,"LiveWire Ergogenics, Inc."
1555074,AAMC,Altisource Asset Management Corp
1743905,RVSN,Rail Vision Ltd.
834285,FRBK,REPUBLIC FIRST BANCORP INC
1659617,MBRX,"Moleculin Biotech, Inc."
1971544,AIRO,"AIRO Group, Inc."
1382574,MEDS,"TRxADE HEALTH, INC"
29332,DXYN,DIXIE GROUP INC
1743340,TC,TuanChe Ltd
1842138,WRPT,WARPSPEED TAXI INC.
1347242,LIPO,LIPELLA PHARMACEUTICALS INC.
1821075,SFR,"Appreciate Holdings, Inc."
1892480,HPCO,"Hempacco Co., Inc."
1734768,IMVIQ,IMV Inc.
1858994,RSMXF,Regency Silver Corp.
1879848,PEV,PHOENIX MOTOR INC.
1759614,YJ,Yunji Inc.
1782037,YGMZ,MingZhu Logistics Holdings Ltd
1368148,ATHX,"ATHERSYS, INC / NEW"
1810140,POL,Polished.com Inc.
1681348,VVPR,VivoPower International PLC
32621,MSN,EMERSON RADIO CORP
31667,EDUC,EDUCATIONAL DEVELOPMENT CORP
1549084,EKSO,"EKSO BIONICS HOLDINGS, INC."
1654595,MDRR,"Medalist Diversified REIT, Inc."
1016178,CARV,CARVER BANCORP INC
810509,NAVB,"NAVIDEA BIOPHARMACEUTICALS, INC."
1104038,VRME,"VerifyMe, Inc."
748592,ERNA,Eterna Therapeutics Inc.
1679063,CSSE,"Chicken Soup for the Soul Entertainment, Inc."
1584751,TLIS,Talis Biomedical Corp
1630212,ALBT,Avalon GloboCare Corp.
1787803,WNW,Meiwu Technology Co Ltd
1782107,BWV,"Blue Water Biotech, Inc."
1009759,CGRN,Capstone Green Energy Corp
1391426,CLNV,Clean Vision Corp
1858685,BFRI,Biofrontera Inc.
1513818,ARAV,"Aravive, Inc."
1133519,MCUJF,MEDICURE INC
1006028,PURE,"PURE BIOSCIENCE, INC."
1277998,MHPC,MANUFACTURED HOUSING PROPERTIES INC.
1641398,GDC,GD Culture Group Ltd
1603993,NISN,"Nisun International Enterprise Development Group Co., Ltd"
1536196,CANF,Can-Fite BioPharma Ltd.
1589149,GWAV,"Greenwave Technology Solutions, Inc."
727510,ENZN,"ENZON PHARMACEUTICALS, INC."
912544,NSTM,NovelStem International Corp.
1734005,APM,Aptorum Group Ltd
1757499,SHPH,"Shuttle Pharmaceuticals Holdings, Inc."
1875091,NRSN,NeuroSense Therapeutics Ltd.
1218683,MIGI,Mawson Infrastructure Group Inc.
1729214,XRTX,XORTX Therapeutics Inc.
1889823,KWE,KWESST Micro Systems Inc.
1865127,LSDI,"Lucy Scientific Discovery, Inc."
1131343,ATHE,ALTERITY THERAPEUTICS LTD
1358633,SNBH,SENTIENT BRANDS HOLDINGS INC.
1784970,WETG,WeTrade Group Inc.
1817740,AUST,Austin Gold Corp.
1879726,SIDU,Sidus Space Inc.
1589361,WTRV,White River Energy Corp.
1660046,IMRN,Immuron Ltd
1815632,TGCB,"Tego Cyber, Inc."
1821175,MSGM,Motorsport Games Inc.
1481504,XERI,"XERIANT, INC."
1565228,VISL,"Vislink Technologies, Inc."
1651721,GIPR,"GENERATION INCOME PROPERTIES, INC."
1371128,NEWH,"NewHydrogen, Inc."
1415332,LTUM,Lithium Corp
1735948,GBNH,Greenbrook TMS Inc.
1706509,COSG,Cosmos Group Holdings Inc.
1806904,EZGO,EZGO Technologies Ltd.
1957538,ESGL,ESGL Holdings Ltd
844887,DHCC,DIAMONDHEAD CASINO CORP
1138476,PFHO,PACIFIC HEALTH CARE ORGANIZATION INC
1190370,IVDN,INNOVATIVE DESIGNS INC
1785345,LABP,"Landos Biopharma, Inc."
1861449,BRDS,"Bird Global, Inc."
1816319,LYT,Lytus Technologies Holdings PTV. Ltd.
1593184,FDIT,"FINDIT, INC."
749647,IMNN,"Imunon, Inc."
1582581,VJET,voxeljet AG
1448705,BASA,"BASANITE, INC."
1862150,CING,Cingulate Inc.
1424864,RYES,Rise Gold Corp.
1855743,ARRKF,ARRAS MINERALS CORP.
1561880,LEAI,"Legacy Education Alliance, Inc."
1422892,SGLY,Singularity Future Technology Ltd.
1452936,PCOK,"Pacific Oak Strategic Opportunity REIT, Inc."
22701,PEGY,Pineapple Energy Inc.
1622057,NBIO,Nascent Biotech Inc.
1659323,ITRM,Iterum Therapeutics plc
1163560,GTMAY,GRUPO TMM SAB
1414953,MOJO,EQUATOR Beverage Co
1368365,MARK,"REMARK HOLDINGS, INC."
1788841,MCOM,micromobility.com Inc.
875355,LDWY,"LENDWAY, INC."
1907685,CMRA,"Comera Life Sciences Holdings, Inc."
1873722,BBLR,Bubblr Inc.
62362,MARPS,MARINE PETROLEUM TRUST
1529113,INPX,INPIXON
1128189,PKTX,"ProtoKinetix, Inc."
1408146,SCYYF,SCANDIUM INTERNATIONAL MINING CORP.
66496,MMTRS,MILLS MUSIC TRUST
1775085,CLEU,China Liberal Education Holdings Ltd
1792030,IMCC,IM Cannabis Corp.
1634447,ISUN,"ISUN, INC."
82473,IHT,INNSUITES HOSPITALITY TRUST
1722969,NXU,"Nxu, Inc."
1089297,NVGT,NOVAGANT CORP
1642375,GHSI,"Guardion Health Sciences, Inc."
1716770,WAFU,Wah Fu Education Group Ltd
1937993,CVKD,"Cadrenal Therapeutics, Inc."
109657,GTBP,"GT Biopharma, Inc."
743758,AIAD,"AiAdvertising, Inc."
1803407,OST,"Ostin Technology Group Co., Ltd."
1770236,MITQ,MOVING iMAGE TECHNOLOGIES INC.
797542,VBIX,Viewbix Inc.
1413745,ANTE,AIRNET TECHNOLOGY INC.
1648960,DATS,"DatChat, Inc."
1750149,IKT,"Inhibikase Therapeutics, Inc."
924396,OLKR,"OpenLocker Holdings, Inc."
1723047,VAUCF,Viva Gold Corp.
1299865,GXSFF,Goldsource Mines Inc.
1497253,ONVO,"ORGANOVO HOLDINGS, INC."
1823882,MIMO,Airspan Networks Holdings Inc.
1755237,CYCN,"Cyclerion Therapeutics, Inc."
1009891,AIRI,AIR INDUSTRIES GROUP
1733257,FNCH,"Finch Therapeutics Group, Inc."
1875547,LCFY,Locafy Ltd
1673481,LTRY,Lottery.com Inc.
1429560,TRVN,TREVENA INC
1749849,OGAA,Organic Agricultural Co Ltd
1708331,VRPX,"Virpax Pharmaceuticals, Inc."
764630,SPEV,SHOREPOWER TECHNOLOGIES INC.
1042418,INTI,"Inhibitor Therapeutics, Inc."
1811216,BAOS,Baosheng Media Group Holdings Ltd
1504167,TMBR,"Timber Pharmaceuticals, Inc."
1080657,SQFT,"Presidio Property Trust, Inc."
1314196,OLB,"OLB GROUP, INC."
1402328,SBFM,"Sunshine Biopharma, Inc"
1650696,LSF,"Laird Superfood, Inc."
1409269,VERO,Venus Concept Inc.
1026785,HIHO,HIGHWAY HOLDINGS LTD
1275477,BMNM,"BIMINI CAPITAL MANAGEMENT, INC."
944075,SCKT,"SOCKET MOBILE, INC."
891417,NMGX,Nano Magic Inc.
1576197,SENR,"Strategic Environmental & Energy Resources, Inc."
925741,BCDA,"BioCardia, Inc."
1378590,BLIN,"Bridgeline Digital, Inc."
1342958,DGLY,"DIGITAL ALLY, INC."
1631282,DTSS,DATASEA INC.
319458,ENSV,Enservco Corp
1808377,LUCY,Innovative Eyewear Inc
1518353,EVGDF,ELEVATION GOLD MINING Corp
1777765,VQS,VIQ Solutions Inc.
1385818,AYTU,"AYTU BIOPHARMA, INC"
1099369,DSNY,DESTINY MEDIA TECHNOLOGIES INC
1838937,ZMENY,Zhangmen Education Inc.
1389002,MRIN,MARIN SOFTWARE INC
1492617,FWFW,"FLYWHEEL ADVANCED TECHNOLOGY, INC."
1468492,HSCS,"Heart Test Laboratories, Inc."
1781193,QH,QUHUO Ltd
1962481,BOF,BranchOut Food Inc.
876235,EGYF,ENERGY FINDERS INC
1522602,CWBR,"CohBar, Inc."
1597846,GRNQ,Greenpro Capital Corp.
1394108,SUIC,SUIC Worldwide Holdings Ltd.
1784168,ELMSQ,"Electric Last Mile Solutions, Inc."
926423,MIND,"MIND TECHNOLOGY, INC"
1567900,BLBX,BLACKBOXSTOCKS INC.
721693,CREG,Smart Powerr Corp.
1645469,MNPR,Monopar Therapeutics
1737995,STSS,Sharps Technology Inc.
1881767,SSCC,Spirits Capital Corp
1043961,PRPO,"Precipio, Inc."
1510964,CVSI,"CV Sciences, Inc."
1920406,ASST,Asset Entities Inc.
1016504,INBP,INTEGRATED BIOPHARMA INC
894158,TOVX,"Theriva Biologics, Inc."
1333822,LEDS,SemiLEDs Corp
1419793,OCLN,"ORIGINCLEAR, INC."
1563577,GRTX,"Galera Therapeutics, Inc."
1355250,IPIX,Innovation Pharmaceuticals Inc.
1807389,CPOP,"Pop Culture Group Co., Ltd"
1892274,VEDU,Visionary Education Technology Holdings Group Inc.
1480170,BEOB,BEO BANCORP
914139,PRKR,PARKERVISION INC
1677522,BKTPF,CRUZ BATTERY METALS CORP.
1652452,CXXMF,CMX GOLD & SILVER CORP.
1558583,FUV,Arcimoto Inc
1574235,PULM,"Pulmatrix, Inc."
1640384,LMFA,"LM FUNDING AMERICA, INC."
1547660,VSOLF,THREE SIXTY SOLAR LTD.
1213660,BIMI,BIMI International Medical Inc.
1768946,BPTS,Biophytis SA
1493137,LCTC,"Lifeloc Technologies, Inc"
1668370,TBLT,"Toughbuilt Industries, Inc"
1061069,AWX,AVALON HOLDINGS CORP
1681682,NDRA,ENDRA Life Sciences Inc.
1843165,LQR,LQR House Inc.
861972,SRLZF,Salazar Resources Ltd
1691936,SNAX,"STRYVE FOODS, INC."
849401,ADMT,"ADM TRONICS UNLIMITED, INC."
944480,GVP,GSE SYSTEMS INC
1568969,APYP,"APPYEA, INC"
1698113,ID,"PARTS iD, Inc."
1080448,PGOL,PATRIOT GOLD CORP
1420720,IBIO,"iBio, Inc."
1883083,GPLL,"GPL Holdings, Inc."
1684688,JUPGF,Jupiter Gold Corp
38264,FORD,"Forward Industries, Inc."
1801777,AMTI,Applied Molecular Transport Inc.
1781162,MNTS,Momentus Inc.
1174940,OGEN,ORAGENICS INC
1851682,MF,Missfresh Ltd
1546383,JXJT,JX Luxventure Ltd
1855631,AWIN,AERWINS Technologies Inc.
1279620,ZDPY,"Zoned Properties, Inc."
1508348,ACAN,"AmeriCann, Inc."
811522,QZMRF,QUARTZ MOUNTAIN RESOURCES LTD
1029744,SOFO,SONIC FOUNDRY INC
1808898,BNTC,Benitec Biopharma Inc.
1319150,PBMLF,Pacific Booker Minerals Inc.
1886362,MGAM,"Mobile Global Esports, Inc."
1872964,MTEK,Maris Tech Ltd.
1626644,ODYY,"Odyssey Health, Inc."
1386044,FHLD,"Freedom Holdings, Inc."
1348362,LEXX,Lexaria Bioscience Corp.
890725,GSAC,GELSTAT CORP
1698530,XCUR,"EXICURE, INC."
1533743,PCSA,"Processa Pharmaceuticals, Inc."
1187953,CELZ,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC."
1790625,AGIL,"AgileThought, Inc."
96885,TIKK,TEL INSTRUMENT ELECTRONICS CORP
1320760,TSSI,"TSS, Inc."
1083922,ARAO,"AuraSource, Inc."
1011060,NORD,Nordicus Partners Corp
1707910,REBN,"Reborn Coffee, Inc."
1304409,AHNR,ATHENA GOLD CORP
924168,EFOI,"ENERGY FOCUS, INC/DE"
1498382,KTRA,"Kintara Therapeutics, Inc."
1575793,WATT,Energous Corp
1376321,CNET,ZW Data Action Technologies Inc.
1022899,PTIX,"Protagenic Therapeutics, Inc.new"
910267,TTNP,TITAN PHARMACEUTICALS INC
1718817,MSNVF,MISSION READY SOLUTIONS INC
1069680,HHSE,"Hannover House, Inc."
1011662,GDSI,GLOBAL DIGITAL SOLUTIONS INC
1905511,JCSE,JE Cleantech Holdings Ltd
1346346,CMOT,"Curtiss Motorcycle Company, Inc."
1394319,TCON,"Tracon Pharmaceuticals, Inc."
1806524,LGHL,Lion Group Holding Ltd
1619096,SNTW,Summit Networks Inc.
1805594,JWEL,Jowell Global Ltd.
1650101,ATXG,ADDENTAX GROUP CORP.
1288750,TLRS,Timberline Resources Corp
1420565,ALRN,AILERON THERAPEUTICS INC
1574232,ADXN,Addex Therapeutics Ltd.
1794905,CYXTQ,"Cyxtera Technologies, Inc."
1673475,GPOX,"GPO Plus, Inc."
1534525,XBIO,"Xenetic Biosciences, Inc."
1053691,CRVO,CervoMed Inc.
1916241,PRZO,ParaZero Technologies Ltd.
1174891,BUUZ,"CalEthos, Inc."
1464165,BETRF,BetterLife Pharma Inc.
1103090,RSCF,"REFLECT SCIENTIFIC, INC."
1716166,VVOS,"Vivos Therapeutics, Inc."
1524872,TNRG,Thunder Energies Corp
1062128,MNKA,"Manuka, Inc."
1946563,SXTP,"60 DEGREES PHARMACEUTICALS, INC."
1545224,SILEF,Silver Elephant Mining Corp.
1372183,NXTP,NextPlay Technologies Inc.
1007019,JVA,COFFEE HOLDING CO INC
1554818,AUUD,AUDDIA INC.
1780785,CNEY,CN ENERGY GROUP. INC.
1563298,EAWD,Energy & Water Development Corp
924515,GTHP,GUIDED THERAPEUTICS INC
1505497,BRTX,"BioRestorative Therapies, Inc."
946112,CDSG,"China Dongsheng International, Inc."
1014052,DTGI,"Digerati Technologies, Inc."
1841800,NOGN,"Nogin, Inc."
1812360,FOXO,FOXO TECHNOLOGIES INC.
1644963,ATXI,"AVENUE THERAPEUTICS, INC."
1478069,CFRX,CONTRAFECT Corp
1413754,MRZM,"MARIZYME, INC."
1121795,GHST,GHST World Inc.
1898643,MOB,Mobilicom Ltd
1061612,JPOTF,Jackpot Digital Inc.
1025561,SBET,SharpLink Gaming Ltd.
758743,VIDE,VIDEO DISPLAY CORP
1415744,NMEX,NORTHERN MINERALS & EXPLORATION LTD.
1807166,AMST,Amesite Inc.
887247,DMK,DMK PHARMACEUTICALS Corp
34956,TENX,"TENAX THERAPEUTICS, INC."
768710,RELV,RELIV INTERNATIONAL INC
1400271,CUBT,Curative Biotechnology Inc
1403870,GARWF,Golden Arrow Resources Corp
1827401,DRUG,BRIGHT MINDS BIOSCIENCES INC.
1544227,TPST,"Tempest Therapeutics, Inc."
1813658,TMPO,"Tempo Automation Holdings, Inc."
1106838,SONN,"Sonnet BioTherapeutics Holdings, Inc."
1482541,CEAD,CEA Industries Inc.
1415758,NVSGF,Nevada Sunrise Gold Corp
64463,SLNH,"Soluna Holdings, Inc"
724445,BZYR,BURZYNSKI RESEARCH INSTITUTE INC
1309057,CHHE,"China Health Industries Holdings, Inc."
1880343,VINE,"Fresh Vine Wine, Inc."
1589150,RGBP,Regen BioPharma Inc
1543652,FFLO,"Free Flow, Inc."
1618500,MDGS,Medigus Ltd.
1113148,INFI,"INFINITY PHARMACEUTICALS, INC."
1754323,PBTS,"Powerbridge Technologies Co., Ltd."
1725134,DMS,"Digital Media Solutions, Inc."
1491487,TKAT,"Takung Art Co., Ltd"
1801834,PRFX,PAINREFORM LTD.
723533,LWLW,Longwen Group Corp.
1801602,SBIG,"SpringBig Holdings, Inc."
1885827,VRAX,Virax Biolabs Group Ltd
822370,EMMA,"Emmaus Life Sciences, Inc."
1362516,CLRI,"Cleartronic, Inc."
1584831,OXBR,OXBRIDGE RE HOLDINGS Ltd
1514946,AXIM,"AXIM BIOTECHNOLOGIES, INC."
1417664,VEII,"Value Exchange International, Inc."
1543268,BETS,Bit Brother Ltd
1745078,VYND,"Vynleads, Inc."
1282847,TDCB,THIRD CENTURY BANCORP
1603793,NRIS,"Norris Industries, Inc."
882291,AEMD,AETHLON MEDICAL INC
1729427,CNSP,"CNS Pharmaceuticals, Inc."
1110607,KLNG,"Koil Energy Solutions, Inc."
1068897,FXBY,FOXBY CORP.
709005,NROM,NOBLE ROMANS INC
1856084,CJJD,"China Jo-Jo Drugstores Holdings, Inc."
1585608,JAGX,"Jaguar Health, Inc."
1807707,APPHQ,"AppHarvest, Inc."
1514183,SILO,"Silo Pharma, Inc."
1289850,NURO,"NeuroMetrix, Inc."
1164256,DBRM,"DAYBREAK OIL & GAS, INC."
1362703,THER,"THERALINK TECHNOLOGIES, INC."
99106,TNLX,TRANS LUX Corp
1875609,SWVL,Swvl Holdings Corp
1536394,USLG,"U.S. Lighting Group, Inc."
1205059,REPCF,REPLICEL LIFE SCIENCES INC.
1387473,TIGCF,Triumph Gold Corp.
96793,SSY,SUNLINK HEALTH SYSTEMS INC
1357459,PALI,"PALISADE BIO, INC."
1485029,NAHD,"New Asia Holdings, Inc."
105744,GBR,"New Concept Energy, Inc."
1711786,HOTH,"Hoth Therapeutics, Inc."
1898604,YOSH,Yoshiharu Global Co.
1011509,AUMN,Golden Minerals Co
1834645,PKBO,"Peak Bio, Inc."
1638911,USDR,UAS Drone Corp.
1670869,RMHB,"Rocky Mountain High Brands, Inc."
1515139,MWRK,"METAWORKS PLATFORMS, INC."
1729750,KBNT,"Kubient, Inc."
1588084,TANH,TANTECH HOLDINGS LTD
1468978,SITS,"SOUTHERN ITS INTERNATIONAL, INC."
1454263,SZLSF,STAGEZERO LIFE SCIENCES LTD.
1470683,AEHL,Antelope Enterprise Holdings Ltd
1869467,OP,OceanPal Inc.
1506983,GCTK,"GlucoTrack, Inc."
890394,PRSO,Peraso Inc.
1088638,MMND,"MASTERMIND, INC."
1605057,VMNT,"Vemanti Group, Inc."
1572565,INQD,Indoor Harvest Corp
1538217,SRAX,"SRAX, Inc."
1816815,BON,Bon Natural Life Ltd
1643721,LBUY,"LEAFBUYER TECHNOLOGIES, INC."
1817760,SMTK,"SmartKem, Inc."
1281845,UNQL,"Unique Logistics International, Inc."
897078,KOAN,"Resonate Blends, Inc."
1324736,HENC,Hero Technologies Inc.
1463208,TLSS,"Transportation & Logistics Systems, Inc."
1375195,CRTG,CORETEC GROUP INC.
1558569,ISPC,iSpecimen Inc.
1737193,LDSN,Luduson G Inc.
1374567,LUVU,"Luvu Brands, Inc."
1812727,RELI,"Reliance Global Group, Inc."
1859007,ZVSA,"ZyVersa Therapeutics, Inc."
1600132,BLPH,"Bellerophon Therapeutics, Inc."
912607,MACE,MACE SECURITY INTERNATIONAL INC
946486,WINT,WINDTREE THERAPEUTICS INC /DE/
1750593,DUO,Fangdd Network Group Ltd.
102109,UUU,UNIVERSAL SECURITY INSTRUMENTS INC
1819615,CLVR,Clever Leaves Holdings Inc.
1675634,PIXY,"ShiftPixy, Inc."
874292,AEY,ADDVANTAGE TECHNOLOGIES GROUP INC
1021435,HPTO,hopTo Inc.
20639,ABCP,AmBase Corp
1566610,VERB,"Verb Technology Company, Inc."
1555746,MNRLF,MINERAL MOUNTAIN RESOURCES LTD.
1671502,QNRX,"Quoin Pharmaceuticals, Ltd."
1527613,NUZE,"NuZee, Inc."
1844392,MRAI,"Marpai, Inc."
1439264,MVNC,Marvion Inc.
1128281,SKAS,"Saker Aviation Services, Inc."
1128252,SIPN,"SIPP International Industries, Inc."
890821,ENVB,"Enveric Biosciences, Inc."
1023549,XTLB,XTL BIOPHARMACEUTICALS LTD
1622244,OWPC,"One World Products, Inc."
1451448,GMBL,"ESPORTS ENTERTAINMENT GROUP, INC."
768408,CYAN,CYANOTECH CORP
1809616,UPC,Universe Pharmaceuticals INC
1538210,NEXI,"NexImmune, Inc."
1376793,CVAT,"Cavitation Technologies, Inc."
1778651,JUVAF,JUVA LIFE INC./Canada
1789192,SVFD,"Save Foods, Inc."
1733298,QTTOY,Qutoutiao Inc.
1870144,CDIO,"Cardio Diagnostics Holdings, Inc."
1528188,WNFT,Worldwide NFT Inc.
1331612,IMTH,"INNOVATIVE MEDTECH, INC."
1092570,FULO,FULLNET COMMUNICATIONS INC
1350102,ASTI,"Ascent Solar Technologies, Inc."
1905956,TGL,TREASURE GLOBAL INC
1668438,IMTE,Integrated Media Technology Ltd
1494558,AMBO,Ambow Education Holding Ltd.
1119190,HMBL,"HUMBL, INC."
1735556,BTOG,BIT ORIGIN Ltd
1716947,ENSC,"Ensysce Biosciences, Inc."
1122993,BMXI,BROOKMOUNT EXPLORATIONS INC
1825452,ONFO,"Onfolio Holdings, Inc"
1789299,WTO,UTime Ltd
1894693,SVRE,SaverOne 2014 Ltd.
1759352,CGOLF,Contact Gold Corp.
1800637,AGFY,Agrify Corp
1107280,OVTZ,OCULUS VISIONTECH INC.
1810467,SNTG,Sentage Holdings Inc.
1123596,BABB,"BAB, INC."
1632121,BLNC,"Balance Labs, Inc."
1367083,SNOA,"Sonoma Pharmaceuticals, Inc."
1552670,TAOP,Taoping Inc.
1697834,STMH,"Stem Holdings, Inc."
1432290,AWON,"A1 Group, Inc."
1609258,PTCO,PetroGas Co
1419051,TSOI,"THERAPEUTIC SOLUTIONS INTERNATIONAL, INC."
1443611,SING,SinglePoint Inc.
1450894,IAALF,IBC Advanced Alloys Corp.
1284237,ABCFF,ABACUS MINING & EXPLORATION CORP
1460702,QLGN,"Qualigen Therapeutics, Inc."
812796,SNGX,"SOLIGENIX, INC."
1335105,LIXT,"LIXTE BIOTECHNOLOGY HOLDINGS, INC."
1054102,IDXG,"INTERPACE BIOSCIENCES, INC."
803578,WAVD,"WAVEDANCER, INC."
1741489,ELVG,"Elvictor Group, Inc."
1100397,ADXS,"Ayala Pharmaceuticals, Inc."
930775,ECIA,ENCISION INC
1613979,ZPHYF,ZEPHYR MINERALS LTD.
1166708,BWMG,"Brownie's Marine Group, Inc"
